France,Germany,Spain,Female,Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0,1,0,1,0,644,51,4,95560.04,1,0,0,72628.84,1
0,1,0,1,0,598,50,5,88379.81,3,0,1,64157.24,1
0,1,0,0,1,733,48,7,85915.52,1,1,1,23860.5,0
0,1,0,0,1,615,58,3,72309.3,1,1,1,85687.09,1
1,0,0,1,0,850,39,2,0.0,2,1,0,179451.42,0
1,0,0,0,1,521,43,8,0.0,1,1,1,93180.09,0
1,0,0,0,1,675,69,1,0.0,2,1,0,157097.09,0
1,0,0,0,1,746,58,3,0.0,3,1,1,80344.96,1
1,0,0,1,0,770,33,4,0.0,1,1,0,26080.54,1
1,0,0,0,1,618,30,3,133844.22,1,1,1,31406.93,0
1,0,0,0,1,556,36,7,154872.08,2,1,1,32044.64,0
1,0,0,1,0,749,27,9,0.0,2,1,0,132734.87,0
0,0,1,0,1,702,43,6,116121.67,1,1,0,61602.42,0
0,1,0,0,1,555,42,6,107104.5,1,1,1,41304.44,1
1,0,0,0,1,587,47,6,71026.77,1,1,0,57962.41,0
1,0,0,0,1,639,38,3,0.0,1,1,0,42862.82,0
1,0,0,0,1,643,33,4,0.0,2,1,1,152992.04,0
1,0,0,1,0,600,41,1,0.0,2,1,1,91193.65,0
1,0,0,0,1,651,53,7,0.0,2,1,1,130132.41,0
1,0,0,1,0,666,27,4,0.0,2,0,0,88751.45,0
1,0,0,1,0,520,39,6,145644.05,1,0,0,104118.93,0
0,0,1,1,0,650,50,7,129667.77,1,0,0,42028.16,0
0,1,0,0,1,564,33,3,109341.87,1,1,0,75632.78,0
1,0,0,0,1,586,64,1,0.0,2,1,1,53710.23,0
1,0,0,1,0,617,35,5,0.0,2,0,1,13066.3,0
0,0,1,1,0,712,30,6,0.0,2,1,0,152417.97,0
1,0,0,0,1,654,55,3,87485.67,1,1,1,3299.01,0
1,0,0,0,1,605,27,9,0.0,2,1,0,198091.81,0
1,0,0,1,0,491,36,0,53369.13,1,1,1,103934.12,0
1,0,0,1,0,707,35,9,0.0,2,1,1,70403.65,0
0,0,1,0,1,638,34,5,146679.77,1,1,0,102179.86,0
1,0,0,0,1,683,43,2,112499.42,2,1,0,30375.18,0
0,0,1,1,0,815,38,2,48387.0,1,1,0,184796.84,0
0,0,1,0,1,645,38,1,68079.8,1,0,1,166264.89,0
0,1,0,0,1,645,49,4,160133.88,1,0,1,88391.97,0
1,0,0,0,1,683,30,4,66190.33,1,1,1,115186.97,0
1,0,0,1,0,705,37,10,0.0,2,1,1,13935.53,1
1,0,0,0,1,647,35,4,123761.68,1,1,0,83910.4,0
0,1,0,1,0,786,33,0,122325.58,1,0,0,34712.34,1
1,0,0,0,1,534,41,9,0.0,2,1,0,13871.34,0
0,0,1,1,0,602,42,1,138912.17,1,1,1,139494.75,0
1,0,0,1,0,695,42,0,0.0,2,0,1,140724.64,0
0,1,0,1,0,553,25,7,128524.19,2,1,0,20682.46,0
0,0,1,1,0,516,31,3,0.0,2,1,0,124202.26,0
1,0,0,1,0,655,34,3,0.0,2,1,0,159638.77,0
0,1,0,1,0,849,49,9,132934.89,1,1,0,171056.65,1
0,1,0,0,1,520,43,3,150805.17,3,0,1,25333.03,1
0,0,1,1,0,568,46,3,0.0,2,1,1,29372.62,0
0,0,1,0,1,695,32,9,0.0,3,0,1,38533.79,0
0,0,1,1,0,807,28,7,165969.26,3,1,0,156122.13,1
0,1,0,1,0,642,36,2,124495.98,3,1,1,57904.22,1
0,1,0,0,1,703,39,1,141559.5,1,1,1,31257.1,1
1,0,0,0,1,556,38,2,114756.14,1,1,0,193214.05,0
1,0,0,1,0,585,30,6,0.0,2,1,1,137757.69,0
0,1,0,1,0,587,49,7,155393.98,2,1,0,13308.2,1
0,0,1,1,0,524,32,6,0.0,1,1,1,132861.9,1
0,1,0,1,0,556,31,1,128663.81,2,1,0,125083.29,0
0,0,1,0,1,504,44,4,113522.64,1,1,1,12405.2,0
0,0,1,1,0,731,26,3,0.0,2,1,0,37697.29,0
1,0,0,0,1,651,34,3,0.0,2,1,1,105599.65,0
0,0,1,1,0,675,40,8,79035.95,1,1,0,142783.98,1
0,0,1,1,0,657,22,6,0.0,3,0,1,168412.07,1
0,1,0,0,1,686,33,9,141918.09,2,0,1,184036.47,0
1,0,0,1,0,690,35,9,107944.33,2,0,0,48478.47,0
1,0,0,0,1,567,36,7,0.0,2,0,1,3896.08,0
0,1,0,0,1,557,57,1,120043.13,1,1,0,132370.75,1
0,0,1,1,0,446,45,10,125191.69,1,1,1,128260.86,1
1,0,0,0,1,850,31,1,96399.31,2,1,0,106534.15,0
1,0,0,0,1,637,41,2,0.0,2,0,1,102515.42,0
1,0,0,0,1,499,60,7,76961.6,2,1,1,83643.87,0
0,1,0,1,0,622,34,7,98675.74,1,1,0,138906.85,1
0,1,0,0,1,684,37,1,126817.13,2,1,1,29995.83,1
1,0,0,0,1,612,32,3,121394.42,1,1,0,164081.42,0
0,1,0,1,0,813,29,5,106059.4,1,0,0,187976.88,1
0,1,0,0,1,850,44,2,112755.34,2,0,0,158171.36,0
0,0,1,0,1,795,29,4,0.0,2,0,0,155711.64,0
0,0,1,1,0,628,55,7,0.0,3,1,0,85890.75,1
0,1,0,1,0,565,38,7,145400.69,2,1,1,83844.79,0
1,0,0,0,1,601,39,3,72647.64,1,1,0,41777.9,1
0,0,1,0,1,802,40,4,0.0,2,1,1,81908.09,0
0,1,0,1,0,614,37,6,96340.81,2,1,1,139377.24,1
0,0,1,0,1,434,55,6,0.0,1,0,1,73562.05,1
0,1,0,0,1,522,32,8,124450.36,2,1,1,165786.1,0
0,1,0,0,1,550,36,2,113877.23,2,1,0,174921.91,0
0,0,1,0,1,599,25,3,0.0,2,1,1,120790.02,0
1,0,0,1,0,493,36,5,148667.81,2,1,0,56092.51,0
1,0,0,0,1,755,34,3,0.0,2,1,1,158816.03,0
1,0,0,1,0,605,62,4,111065.93,2,0,1,125660.99,0
1,0,0,0,1,708,41,0,0.0,1,1,0,128400.62,0
1,0,0,0,1,699,44,8,158697.61,1,1,0,107181.22,0
1,0,0,1,0,763,53,4,0.0,1,1,0,77203.72,1
0,0,1,0,1,743,25,6,0.0,2,1,0,129740.11,0
1,0,0,1,0,660,48,0,90044.32,2,0,1,187604.97,1
0,1,0,0,1,619,38,10,84651.79,1,1,1,184754.26,0
0,1,0,0,1,739,32,3,102128.27,1,1,0,63981.37,1
0,1,0,0,1,769,60,9,148846.39,1,1,0,192831.67,1
1,0,0,0,1,692,69,10,154953.94,1,1,1,70849.47,0
1,0,0,1,0,560,30,0,108883.29,1,1,0,27914.95,0
1,0,0,1,0,607,48,4,112070.86,3,1,0,173568.3,1
0,1,0,0,1,630,29,6,131354.39,1,0,1,9324.31,1
0,1,0,1,0,767,45,7,132746.2,2,1,0,26628.88,1
1,0,0,1,0,543,34,8,0.0,2,0,1,145601.8,0
1,0,0,0,1,776,39,8,125211.55,2,1,0,144496.07,0
0,0,1,0,1,535,58,1,0.0,2,1,1,11779.98,1
0,1,0,0,1,549,36,6,139422.37,1,0,0,83983.39,1
1,0,0,1,0,844,28,4,0.0,2,0,1,123318.37,0
0,1,0,1,0,586,47,5,157099.47,2,1,1,65481.86,0
1,0,0,0,1,583,40,3,0.0,2,1,0,47728.0,0
0,0,1,0,1,701,26,5,83600.24,1,0,1,59195.05,0
1,0,0,0,1,726,28,2,0.0,1,0,0,98060.51,0
0,1,0,0,1,829,36,4,81795.74,2,1,0,90106.94,0
0,0,1,0,1,749,38,9,129378.32,1,1,1,13549.34,0
1,0,0,1,0,743,46,9,0.0,1,1,0,113436.08,0
0,0,1,1,0,619,56,7,0.0,2,1,1,42442.21,0
1,0,0,0,1,699,22,9,99339.0,1,1,0,68297.61,1
0,0,1,0,1,749,36,7,0.0,2,0,0,80134.65,0
0,1,0,1,0,600,29,6,74430.1,2,1,1,96051.1,0
0,0,1,0,1,760,38,3,91241.85,1,0,1,80682.35,0
0,1,0,0,1,528,32,2,99092.45,1,0,1,111149.98,0
1,0,0,1,0,630,26,5,0.0,2,1,0,182612.38,0
0,1,0,1,0,683,39,2,100062.16,2,1,0,109201.43,0
0,1,0,1,0,677,26,6,98723.67,1,0,1,151146.67,0
0,0,1,0,1,669,29,9,0.0,1,1,1,93901.61,0
1,0,0,0,1,693,43,6,128760.32,1,1,0,36342.79,0
0,0,1,1,0,612,52,5,144772.69,1,0,0,98302.57,1
0,0,1,0,1,719,44,4,0.0,1,0,0,84972.9,1
1,0,0,0,1,702,26,2,71281.29,1,1,1,108747.12,1
1,0,0,0,1,755,29,9,117035.89,1,1,1,21862.19,0
1,0,0,0,1,514,26,1,0.0,2,0,0,121551.93,0
1,0,0,1,0,753,40,0,3768.69,2,1,0,177065.24,1
0,1,0,1,0,548,36,2,108913.84,2,1,1,140460.01,0
0,1,0,0,1,850,28,2,101100.22,2,1,1,35337.31,0
1,0,0,1,0,612,38,7,110615.47,1,1,1,193502.93,0
0,1,0,0,1,628,33,8,152143.89,1,1,1,32174.03,0
1,0,0,0,1,479,47,6,121797.09,1,0,1,5811.9,1
1,0,0,1,0,724,41,5,109798.25,1,0,1,149593.61,0
0,1,0,0,1,512,41,7,122403.24,1,0,1,37439.9,1
1,0,0,1,0,638,43,3,145860.98,1,1,1,142763.51,1
0,0,1,0,1,834,40,7,0.0,2,0,0,45038.74,0
1,0,0,0,1,781,29,9,0.0,2,0,0,172097.4,0
0,1,0,1,0,707,48,7,105086.74,1,1,1,180344.69,1
1,0,0,0,1,670,22,2,114991.45,1,1,1,37392.56,0
0,0,1,1,0,663,33,8,96769.04,1,1,1,36864.05,0
1,0,0,1,0,624,23,5,0.0,2,0,0,132418.59,0
1,0,0,1,0,598,34,4,0.0,2,0,0,60894.26,0
0,1,0,0,1,619,23,5,132725.1,1,1,1,143913.33,0
1,0,0,1,0,792,70,3,0.0,2,1,1,172240.27,0
1,0,0,1,0,683,26,7,0.0,2,1,0,86619.77,0
1,0,0,1,0,691,33,6,0.0,2,1,0,164074.89,0
0,0,1,1,0,765,33,5,84557.82,1,1,1,69039.43,0
1,0,0,0,1,508,49,1,93817.41,2,1,1,132468.76,1
1,0,0,1,0,637,33,9,113913.53,1,0,1,65316.5,0
0,1,0,1,0,667,44,5,140406.68,2,0,1,57164.19,0
0,0,1,1,0,575,22,8,105229.34,1,1,1,34397.08,0
0,0,1,1,0,744,46,1,0.0,3,1,1,177431.59,1
1,0,0,1,0,567,41,9,137891.35,1,1,0,142009.46,1
1,0,0,1,0,502,35,6,0.0,2,1,1,80618.47,0
1,0,0,1,0,609,53,6,0.0,2,1,1,124218.27,0
1,0,0,0,1,715,37,9,165252.52,1,1,0,85286.3,0
1,0,0,0,1,541,32,8,0.0,2,0,0,40889.14,0
1,0,0,1,0,850,71,4,0.0,2,1,1,107236.87,0
0,0,1,0,1,595,23,7,0.0,2,1,1,168085.97,0
0,1,0,1,0,650,28,5,122034.4,3,0,1,146663.43,1
1,0,0,1,0,625,44,7,0.0,1,1,0,4791.8,0
1,0,0,0,1,817,59,1,118962.58,1,1,1,120819.58,0
0,0,1,0,1,526,49,2,0.0,1,1,0,114539.67,1
1,0,0,1,0,850,34,4,71379.53,2,1,1,154000.99,0
1,0,0,1,0,598,40,2,171178.25,1,1,0,137980.58,1
1,0,0,0,1,613,36,9,131307.11,1,0,0,83343.73,0
0,0,1,0,1,709,62,3,0.0,2,1,1,82195.15,0
0,0,1,1,0,678,27,5,87099.85,2,1,0,149550.95,0
1,0,0,0,1,720,71,5,183135.39,2,1,1,197688.5,0
1,0,0,0,1,662,26,0,0.0,2,0,1,72929.96,0
1,0,0,0,1,525,51,10,0.0,3,1,0,171045.35,1
1,0,0,0,1,662,31,3,0.0,2,0,1,27731.05,0
1,0,0,1,0,770,33,6,0.0,2,1,1,126131.9,0
0,0,1,1,0,721,33,4,72535.45,1,1,1,103931.49,0
0,1,0,0,1,633,58,2,128137.42,2,1,0,147635.33,1
1,0,0,0,1,701,51,9,0.0,2,0,0,61961.57,0
0,1,0,0,1,556,42,0,115915.53,2,0,1,125435.47,1
1,0,0,0,1,639,66,0,0.0,2,0,1,42240.54,0
1,0,0,0,1,632,50,2,0.0,2,0,0,57942.88,0
1,0,0,0,1,456,29,5,107000.49,1,1,1,153419.62,0
0,0,1,1,0,729,38,10,0.0,2,1,0,189727.12,0
1,0,0,1,0,632,34,2,0.0,2,0,0,165385.55,0
0,0,1,0,1,433,34,9,152806.74,1,1,0,19687.99,0
1,0,0,1,0,802,60,3,92887.06,1,1,0,39473.63,1
1,0,0,0,1,670,25,7,0.0,2,1,1,144723.38,0
0,1,0,1,0,738,40,6,114940.67,2,1,1,194895.57,1
0,1,0,0,1,706,34,0,140641.26,2,1,1,77271.91,0
0,1,0,1,0,592,70,5,71816.74,2,1,0,105096.82,1
1,0,0,1,0,522,41,7,0.0,2,0,1,176780.39,0
1,0,0,0,1,746,48,5,165282.42,1,1,0,153786.46,1
0,0,1,0,1,651,42,2,143145.87,2,1,0,43612.06,0
1,0,0,0,1,494,28,9,114731.76,2,0,1,79479.74,0
0,1,0,1,0,753,46,9,113909.69,3,1,0,92320.37,1
0,1,0,0,1,671,36,2,116695.27,1,0,0,193201.86,0
1,0,0,0,1,696,42,4,0.0,1,0,0,126353.13,1
0,0,1,0,1,577,43,3,0.0,2,1,1,135008.92,0
1,0,0,0,1,587,36,1,0.0,2,0,1,17135.6,0
0,1,0,0,1,712,37,7,93978.96,2,1,0,60651.77,0
0,1,0,0,1,498,35,2,121968.11,2,0,1,188343.05,0
1,0,0,0,1,660,37,2,97324.91,1,1,0,23291.83,0
0,0,1,0,1,678,29,6,0.0,2,1,0,64443.75,0
1,0,0,0,1,530,37,8,0.0,2,1,1,287.99,0
1,0,0,1,0,559,48,2,0.0,2,0,1,137961.41,0
1,0,0,0,1,624,42,3,145155.37,1,1,0,72169.95,1
1,0,0,0,1,592,28,5,137222.77,1,0,0,39608.58,0
1,0,0,0,1,767,48,9,0.0,2,0,1,175458.21,0
0,1,0,1,0,653,38,5,114268.22,2,1,1,89524.83,0
0,0,1,0,1,678,27,2,0.0,2,1,1,13221.25,0
0,0,1,1,0,586,42,2,0.0,1,1,0,102889.34,0
1,0,0,1,0,550,40,8,150490.32,1,0,0,166468.21,1
0,1,0,0,1,643,28,9,160858.13,2,1,0,27149.27,0
0,0,1,0,1,612,39,5,170288.38,1,1,1,59601.15,0
0,1,0,1,0,674,27,4,111568.01,1,0,1,22026.18,0
0,0,1,0,1,657,29,7,83889.03,1,1,0,153059.62,0
0,1,0,1,0,724,35,0,171982.95,2,0,1,167313.07,0
1,0,0,1,0,500,34,4,0.0,2,1,0,12833.96,0
1,0,0,0,1,688,20,8,137624.4,2,1,1,197582.79,0
1,0,0,0,1,599,50,3,121159.65,1,0,0,4033.39,1
1,0,0,0,1,631,29,7,0.0,2,0,1,125877.22,0
0,0,1,0,1,634,52,1,0.0,2,1,1,176913.42,0
1,0,0,0,1,545,37,3,91184.01,1,1,0,105476.65,0
0,0,1,0,1,644,18,8,0.0,2,1,0,59172.42,0
0,1,0,1,0,690,54,1,144027.8,1,1,1,108731.02,1
1,0,0,1,0,711,34,6,0.0,2,1,1,175310.38,0
1,0,0,1,0,712,29,8,140170.61,1,1,1,38170.04,0
1,0,0,0,1,627,27,1,62092.9,1,1,1,105887.04,0
0,0,1,0,1,694,39,3,0.0,1,1,1,95625.03,0
0,0,1,0,1,534,35,4,0.0,2,0,0,9541.15,0
1,0,0,0,1,603,45,9,0.0,1,0,0,148516.79,0
1,0,0,1,0,808,33,2,103516.87,1,1,0,113907.8,0
0,0,1,0,1,723,30,1,0.0,3,1,0,164647.72,1
1,0,0,1,0,585,35,2,0.0,2,1,0,98621.04,1
1,0,0,0,1,706,34,8,0.0,2,1,1,37479.97,0
1,0,0,1,0,671,31,6,0.0,2,1,1,15846.42,0
0,0,1,0,1,597,43,2,85162.26,1,0,1,5104.08,1
1,0,0,1,0,646,43,8,143061.88,1,1,0,61937.6,0
0,0,1,1,0,801,46,6,0.0,2,1,1,170008.74,0
0,0,1,1,0,731,33,5,137388.01,2,1,0,165000.68,0
0,1,0,1,0,620,25,1,137712.01,1,1,1,76197.05,0
0,1,0,0,1,484,40,7,106901.42,2,0,0,118045.98,0
0,0,1,0,1,647,47,5,105603.21,2,1,1,157360.9,0
0,1,0,1,0,688,40,8,150679.71,2,0,1,196226.38,0
0,1,0,0,1,680,30,4,108300.27,2,0,1,44384.57,1
1,0,0,1,0,689,46,7,52016.08,2,1,1,72993.65,0
0,1,0,0,1,513,34,7,60515.13,1,0,0,124571.09,0
0,1,0,0,1,553,35,2,158584.28,2,1,0,43640.16,0
0,1,0,0,1,689,47,2,118812.5,2,0,0,31121.42,0
0,0,1,0,1,517,46,4,0.0,1,1,0,22372.78,0
1,0,0,0,1,731,37,8,0.0,2,1,1,170338.35,0
0,1,0,1,0,687,47,1,91219.29,1,0,0,158845.49,1
0,0,1,0,1,507,32,7,0.0,2,1,0,67926.18,0
1,0,0,1,0,468,22,1,76318.64,1,1,1,194783.12,0
0,0,1,1,0,682,58,4,0.0,1,1,0,176036.01,0
1,0,0,1,0,603,24,3,0.0,1,1,1,198826.03,1
0,1,0,0,1,522,25,1,111432.13,1,1,1,168683.57,0
0,0,1,0,1,629,41,10,150148.51,1,0,0,6936.27,0
1,0,0,1,0,729,32,7,38550.06,1,0,1,179230.23,0
1,0,0,1,0,574,39,5,119013.86,1,1,0,103421.91,0
0,1,0,1,0,677,39,0,111213.64,2,1,1,147578.26,0
0,1,0,0,1,627,28,5,71097.23,1,1,1,130504.49,0
0,0,1,0,1,788,36,10,109632.85,1,1,1,16149.13,0
1,0,0,0,1,697,63,7,148368.02,1,0,0,118862.08,1
1,0,0,0,1,578,45,1,148600.91,1,1,0,143397.14,1
1,0,0,0,1,519,48,10,71083.98,1,1,0,137959.0,0
1,0,0,1,0,632,40,9,139625.34,1,1,0,93702.96,1
1,0,0,1,0,679,39,4,0.0,1,0,0,172939.3,1
1,0,0,0,1,699,30,9,0.0,1,1,1,108162.13,0
1,0,0,0,1,615,64,0,81564.1,2,0,1,35896.09,0
0,0,1,0,1,622,36,9,0.0,2,1,1,104852.6,0
1,0,0,1,0,755,28,7,124540.28,1,0,1,188850.89,0
1,0,0,1,0,767,42,2,133616.39,1,1,0,28615.8,0
0,1,0,1,0,752,38,10,101648.5,2,1,0,172001.44,0
1,0,0,1,0,633,26,8,124281.84,1,1,1,60116.57,0
1,0,0,1,0,717,59,4,0.0,2,1,1,170528.63,0
0,0,1,0,1,585,45,0,0.0,2,0,0,189683.7,0
1,0,0,1,0,751,37,9,183613.66,2,0,0,49734.94,0
0,1,0,0,1,754,65,1,136186.44,1,1,1,121529.59,1
1,0,0,0,1,495,47,10,137682.68,1,1,0,71071.47,0
1,0,0,0,1,650,34,4,106005.54,1,0,1,142995.32,0
1,0,0,1,0,529,31,6,152310.55,1,1,0,13054.25,0
1,0,0,1,0,585,43,2,0.0,2,1,0,89402.54,0
0,0,1,0,1,668,32,1,134446.04,1,0,1,111241.37,0
1,0,0,1,0,591,38,2,142289.28,1,0,1,119638.85,0
1,0,0,0,1,731,19,6,0.0,2,1,1,151581.79,0
1,0,0,1,0,754,45,6,0.0,1,1,0,73881.68,1
0,1,0,1,0,650,46,9,149003.76,2,1,0,176902.83,0
0,1,0,0,1,588,41,2,131341.46,2,0,1,7034.94,0
0,0,1,1,0,712,29,7,77919.78,1,1,0,122547.58,0
1,0,0,1,0,691,34,7,0.0,2,0,1,161559.12,0
1,0,0,1,0,771,41,10,108309.0,4,1,1,137510.41,1
0,0,1,1,0,678,39,6,0.0,1,0,1,185366.56,0
0,0,1,1,0,719,40,9,0.0,2,1,0,182224.14,0
0,1,0,0,1,610,36,7,115462.02,1,0,1,42581.04,0
0,0,1,0,1,722,37,9,0.0,2,1,0,31921.95,0
0,1,0,1,0,758,23,5,122739.1,1,1,0,102460.84,1
1,0,0,1,0,709,32,2,0.0,2,0,0,109681.29,0
0,1,0,1,0,634,53,3,113781.5,2,1,1,106345.05,1
0,0,1,1,0,678,49,1,0.0,2,1,1,102472.9,0
1,0,0,0,1,633,35,3,0.0,2,1,1,36249.76,0
1,0,0,0,1,710,43,9,128284.45,1,1,0,32996.89,1
0,1,0,0,1,640,45,8,120591.19,1,0,0,195123.94,0
1,0,0,0,1,656,63,8,0.0,2,0,1,57014.43,0
1,0,0,1,0,551,59,2,166968.28,1,1,0,159483.76,1
0,0,1,1,0,786,39,7,0.0,2,0,0,100929.59,0
1,0,0,1,0,561,49,8,0.0,2,1,1,12513.07,0
0,0,1,0,1,807,42,5,0.0,2,1,1,74900.9,0
0,1,0,0,1,602,38,2,71667.97,2,0,0,137111.89,0
0,1,0,1,0,727,31,3,82729.47,2,1,0,60212.51,0
1,0,0,0,1,678,40,1,0.0,2,1,1,187343.4,0
1,0,0,0,1,730,23,8,0.0,2,1,0,183284.53,0
0,0,1,1,0,596,30,1,0.0,2,1,0,8125.39,0
0,1,0,0,1,686,39,3,129626.19,2,1,1,103220.56,0
0,1,0,1,0,684,26,2,114035.39,1,0,0,96885.19,0
0,1,0,0,1,797,32,1,151922.94,1,1,0,8877.06,0
1,0,0,1,0,658,39,4,0.0,1,1,1,147530.06,0
0,0,1,1,0,653,27,6,107751.68,2,1,1,33389.42,0
1,0,0,0,1,641,37,6,0.0,2,1,0,45309.24,0
0,0,1,1,0,656,41,6,101179.23,2,1,1,35230.61,0
0,0,1,1,0,750,36,6,0.0,2,1,1,59816.41,0
1,0,0,1,0,768,40,8,0.0,2,0,1,69080.46,0
1,0,0,0,1,568,33,7,0.0,2,1,0,143450.61,0
0,1,0,0,1,706,36,9,58571.18,2,1,0,40774.01,0
0,1,0,1,0,430,38,8,153058.64,1,1,0,99377.27,0
0,1,0,0,1,745,35,4,98270.34,1,1,0,133617.43,0
1,0,0,0,1,747,43,1,130788.71,1,0,1,101495.0,1
0,1,0,0,1,657,40,7,99165.84,1,0,1,119333.95,1
1,0,0,1,0,639,42,4,0.0,2,0,0,167682.37,0
1,0,0,0,1,704,44,3,0.0,2,0,1,152884.85,0
0,0,1,0,1,651,23,4,115636.05,2,1,0,70400.86,0
0,1,0,1,0,706,44,2,185932.18,2,1,0,65413.41,0
0,1,0,0,1,632,30,2,72549.0,2,0,1,182728.8,0
1,0,0,0,1,751,42,4,0.0,2,1,1,81442.6,0
1,0,0,1,0,767,35,2,0.0,2,0,0,144251.38,0
1,0,0,0,1,741,39,5,0.0,1,0,1,40207.06,0
0,1,0,0,1,651,29,3,121890.06,1,1,0,54530.51,1
1,0,0,0,1,601,46,2,99786.07,1,1,1,32683.88,1
1,0,0,0,1,520,34,3,0.0,2,1,1,104703.96,0
0,1,0,0,1,626,27,4,115084.53,2,0,1,26907.43,0
1,0,0,0,1,811,30,6,0.0,2,1,1,180591.32,0
1,0,0,1,0,730,32,9,127661.69,1,0,0,60905.51,0
0,1,0,1,0,604,47,4,118907.6,1,0,1,47777.15,1
0,1,0,1,0,499,44,6,77627.33,2,1,0,108222.68,0
0,0,1,0,1,754,40,2,160625.17,1,0,1,3554.63,0
0,0,1,1,0,716,29,8,0.0,2,0,0,78616.92,0
1,0,0,1,0,636,20,10,124266.86,1,0,0,100566.81,0
1,0,0,1,0,470,25,8,127974.06,2,1,1,183259.35,0
1,0,0,0,1,444,43,3,0.0,2,1,1,159131.21,0
0,0,1,1,0,809,48,2,0.0,1,1,0,160976.85,1
0,1,0,1,0,850,30,3,104911.35,2,1,1,42933.26,0
1,0,0,0,1,637,27,1,0.0,2,1,0,91291.2,0
1,0,0,0,1,512,43,1,0.0,2,1,1,52471.36,0
0,0,1,1,0,774,43,1,110646.54,1,0,0,108804.28,0
1,0,0,0,1,641,57,5,0.0,2,1,1,122449.18,0
0,1,0,0,1,586,42,6,126704.49,2,1,0,41682.3,0
1,0,0,0,1,611,30,9,0.0,2,1,1,148887.69,0
0,0,1,0,1,660,31,1,84560.04,1,1,1,137784.25,0
1,0,0,0,1,532,43,9,0.0,2,0,0,190573.91,1
0,1,0,1,0,557,38,2,129893.56,1,0,0,102076.03,0
0,0,1,0,1,730,25,5,167385.81,1,1,1,56307.51,0
1,0,0,1,0,535,27,6,0.0,2,0,1,49775.58,0
0,1,0,1,0,773,36,4,105858.71,1,0,1,4395.45,0
0,1,0,1,0,510,44,4,123070.89,1,1,0,28461.29,1
1,0,0,0,1,539,39,1,0.0,1,1,1,28184.7,0
0,0,1,1,0,690,48,2,0.0,2,1,1,3149.1,0
1,0,0,1,0,821,40,1,0.0,2,1,0,194273.12,0
0,1,0,0,1,687,35,1,125141.24,2,1,1,148537.07,0
1,0,0,1,0,557,46,4,96173.17,2,1,1,116378.31,0
0,0,1,1,0,532,37,5,0.0,2,0,1,6761.84,0
0,0,1,0,1,540,39,2,0.0,2,1,0,81995.92,0
1,0,0,1,0,705,55,8,0.0,2,1,1,14392.68,0
0,1,0,1,0,542,35,9,127543.11,2,1,0,468.94,1
1,0,0,0,1,706,38,1,0.0,2,1,0,122379.54,0
1,0,0,1,0,765,56,1,0.0,1,1,0,13228.93,1
1,0,0,0,1,529,67,8,103101.56,2,1,1,154002.02,1
1,0,0,0,1,714,54,7,126113.28,1,1,0,112777.38,0
1,0,0,0,1,582,41,1,40488.76,1,1,0,128528.83,0
0,1,0,1,0,609,40,10,137389.77,2,1,0,170122.22,0
1,0,0,1,0,518,28,9,85146.36,1,0,0,2803.89,0
0,1,0,0,1,791,35,5,129828.58,1,1,1,181918.26,1
1,0,0,0,1,747,42,4,80214.36,1,1,0,115241.96,1
1,0,0,1,0,565,40,2,0.0,2,1,1,129956.13,0
1,0,0,0,1,735,34,1,141796.43,1,1,0,45858.49,0
1,0,0,1,0,697,49,7,195238.29,4,0,1,131083.56,1
0,1,0,0,1,813,27,6,111348.15,1,1,0,46422.46,0
1,0,0,0,1,772,43,6,0.0,2,1,1,57675.88,0
1,0,0,1,0,606,71,8,0.0,2,1,1,169741.96,0
0,1,0,1,0,667,42,10,64404.26,2,0,0,26022.37,0
0,1,0,0,1,637,40,9,154309.67,1,1,1,125334.16,1
1,0,0,0,1,542,67,10,129431.36,1,0,1,21343.74,0
0,0,1,1,0,762,43,5,134204.67,1,1,1,139971.01,0
1,0,0,1,0,698,39,4,0.0,2,0,1,47455.82,0
1,0,0,1,0,850,32,8,0.0,2,1,1,55593.8,0
1,0,0,1,0,621,50,5,0.0,2,1,0,191756.54,1
0,1,0,1,0,671,48,9,116711.06,2,0,0,76373.38,0
1,0,0,0,1,775,31,9,0.0,2,1,0,169278.51,0
0,0,1,0,1,504,34,0,54980.81,1,1,1,136909.88,0
0,0,1,1,0,751,37,3,99773.85,2,1,0,54865.92,0
0,1,0,0,1,691,30,7,101231.77,2,0,0,156529.44,0
0,1,0,0,1,841,32,2,117070.21,1,1,0,113482.2,0
0,1,0,0,1,709,23,8,73314.04,2,1,0,63446.47,0
1,0,0,0,1,673,37,2,0.0,1,1,1,13624.02,0
1,0,0,0,1,541,37,9,212314.03,1,0,1,148814.54,0
1,0,0,1,0,661,31,3,136067.82,2,1,0,65567.91,0
0,0,1,1,0,784,42,2,109052.04,2,1,0,6409.55,0
1,0,0,1,0,742,35,2,79126.17,1,1,1,126997.53,0
0,0,1,1,0,850,55,7,0.0,1,0,0,171762.87,1
1,0,0,1,0,443,35,9,108308.0,1,1,0,129031.19,1
0,1,0,1,0,778,48,3,102290.56,2,1,0,182691.31,0
1,0,0,0,1,529,39,6,102025.08,2,1,0,12351.01,0
0,1,0,1,0,678,37,2,113383.07,1,1,1,135123.96,0
0,0,1,1,0,516,65,9,102541.1,1,1,0,181490.42,0
